,userId,avg_error,RS,fwls_feature16,fwls_feature24,fwls_feature_4,fwls_feature_6
52,4,0.789896181818182,TimeAwareBaselineWithFrequencies,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
53,4,0.820658272727273,ItemAverage,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
54,4,0.747200363636364,FactorWiseMatrixFactorization,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
55,4,0.788381,UserItemBaseline,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
56,4,0.782034,SlopeOne,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
57,4,0.755406818181818,BiPolarSlopeOne,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
58,4,1.25747408181818,Random,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
59,4,0.765896,GlobalAverage,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
60,4,0.831498090909091,LatentFeatureLogLinearModel,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
61,4,1.45454545454545,Constant5,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
62,4,0.781217545454545,MatrixFactorization,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
63,4,0.737972,CoClustering,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
64,4,0.744504181818182,BiasedMatrixFactorization,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
65,4,0.713757181818182,SigmoidSVDPlusPlus,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
66,4,2.54545454545455,Constant,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
67,4,0.755681818181818,UserAverage,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
68,4,0.805428272727273,TimeAwareBaseline,0.629152869605896,0.303767358939072,2.63905732961526,2.77258872223978
69,5,0.672268807692307,FactorWiseMatrixFactorization,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
70,5,1.138432,GlobalAverage,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
71,5,0.793926807692308,TimeAwareBaselineWithFrequencies,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
72,5,0.609659923076923,CoClustering,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
73,5,0.615384615384615,Constant5,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
74,5,0.735455,BiasedMatrixFactorization,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
75,5,2.02852409230769,Random,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
76,5,0.803965846153846,UserItemBaseline,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
77,5,0.804733769230769,UserAverage,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
78,5,1.02923046153846,ItemAverage,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
79,5,0.82291,TimeAwareBaseline,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
80,5,0.582190538461538,BiPolarSlopeOne,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
81,5,0.681419461538461,MatrixFactorization,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
82,5,0.66417,SlopeOne,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
83,5,0.769580653846154,LatentFeatureLogLinearModel,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
84,5,0.735771846153846,SigmoidSVDPlusPlus,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
85,5,3.38461538461538,Constant,1.02268467311326,0.441131502885538,2.94443897916644,3.66356164612965
86,6,0.549412,TimeAwareBaselineWithFrequencies,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
87,6,0.854287333333333,MatrixFactorization,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
88,6,0.620494777777778,BiasedMatrixFactorization,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
89,6,1.97636362222222,Random,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
90,6,0.530452777777778,SigmoidSVDPlusPlus,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
91,6,0.719439111111111,GlobalAverage,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
92,6,2.77777777777778,Constant,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
93,6,0.586194111111111,SlopeOne,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
94,6,0.653877,BiPolarSlopeOne,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
95,6,0.735469444444445,FactorWiseMatrixFactorization,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
96,6,0.650341,ItemAverage,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
97,6,0.706349222222222,UserAverage,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
98,6,0.680286222222222,LatentFeatureLogLinearModel,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
99,6,0.588492444444444,TimeAwareBaseline,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
100,6,0.596847111111111,UserItemBaseline,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
101,6,1.22222222222222,Constant5,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
102,6,0.594368777777778,CoClustering,1.21573927222163,0.312737931404265,1.6094379124341,2.63905732961526
103,7,0.565870018181818,BiasedMatrixFactorization,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
104,7,0.760921309090909,GlobalAverage,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
105,7,0.659951281818182,TimeAwareBaselineWithFrequencies,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
106,7,1.28289617272727,Random,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
107,7,0.653583918181818,LatentFeatureLogLinearModel,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
108,7,0.639375263636364,SlopeOne,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
109,7,0.577602463636364,FactorWiseMatrixFactorization,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
110,7,0.643145563636364,CoClustering,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
111,7,2.26363636363636,Constant,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
112,7,0.657006327272728,UserItemBaseline,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
113,7,0.658337690909091,TimeAwareBaseline,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
114,7,0.659752672727273,ItemAverage,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
115,7,1.73636363636364,Constant5,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
116,7,0.620191181818182,SigmoidSVDPlusPlus,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
117,7,0.704407636363637,UserAverage,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
118,7,0.647608918181818,BiPolarSlopeOne,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
119,7,0.572450309090909,MatrixFactorization,0.865491841165997,0.187615678870527,4.59511985013459,5.10594547390058
120,8,1.53915114074074,Random,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
121,8,0.787946962962963,GlobalAverage,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
122,8,0.599920555555556,TimeAwareBaselineWithFrequencies,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
123,8,0.582392888888889,SlopeOne,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
124,8,0.608791925925926,FactorWiseMatrixFactorization,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
125,8,0.714309481481482,ItemAverage,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
126,8,0.692724148148148,BiasedMatrixFactorization,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
127,8,0.636926148148148,LatentFeatureLogLinearModel,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
128,8,0.69312162962963,UserAverage,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
129,8,1.18518518518519,Constant5,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
130,8,0.571231555555556,CoClustering,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
131,8,0.650186703703704,MatrixFactorization,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
132,8,0.614419037037037,SigmoidSVDPlusPlus,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
133,8,0.634452,TimeAwareBaseline,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
134,8,2.81481481481481,Constant,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
135,8,0.588635444444445,BiPolarSlopeOne,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
136,8,0.618375222222222,UserItemBaseline,1.01784313416201,0.437215897243421,3.3322045101752,3.73766961828337
137,9,0.730221307692308,BiasedMatrixFactorization,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
138,9,0.589671307692308,SigmoidSVDPlusPlus,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
139,9,0.609358307692308,TimeAwareBaselineWithFrequencies,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
140,9,0.957810538461539,Random,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
141,9,0.700586846153846,CoClustering,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
142,9,1.69230769230769,Constant5,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
143,9,2.30769230769231,Constant,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
144,9,0.572793538461539,ItemAverage,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
145,9,0.570290230769231,FactorWiseMatrixFactorization,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
146,9,0.704678,LatentFeatureLogLinearModel,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
147,9,0.579619692307692,UserItemBaseline,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
148,9,0.593282692307692,SlopeOne,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
149,9,0.587489615384615,BiPolarSlopeOne,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
150,9,0.817326153846154,GlobalAverage,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
151,9,0.648351615384615,UserAverage,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
152,9,0.573892461538462,MatrixFactorization,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
153,9,0.604102230769231,TimeAwareBaseline,1.2440333788203,0.184507872960269,2.83321334405622,3.04452243772342
154,10,1.53475146666667,Random,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
155,10,0.6899686,CoClustering,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
156,10,0.691650666666667,GlobalAverage,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
157,10,0.537983733333333,SlopeOne,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
158,10,0.531808733333333,FactorWiseMatrixFactorization,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
159,10,0.5361722,ItemAverage,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
160,10,0.563636333333333,UserAverage,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
161,10,2.86666666666667,Constant,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
162,10,1.13333333333333,Constant5,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
163,10,0.517230066666667,BiasedMatrixFactorization,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
164,10,0.533858,LatentFeatureLogLinearModel,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
165,10,0.549946733333334,UserItemBaseline,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
166,10,0.493056066666667,MatrixFactorization,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
167,10,0.5354388,BiPolarSlopeOne,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
168,10,0.542890266666667,TimeAwareBaselineWithFrequencies,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
169,10,0.5691448,SigmoidSVDPlusPlus,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
170,10,0.5444932,TimeAwareBaseline,0.526361355967815,0.389117750759187,2.484906649788,3.09104245335832
171,11,1.79164292437811,Random,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
172,11,0.866583164179104,CoClustering,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
173,11,0.888144139303482,TimeAwareBaselineWithFrequencies,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
174,11,0.90638696517413,UserAverage,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
175,11,0.828093761194031,SlopeOne,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
176,11,1.11442786069652,Constant5,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
177,11,0.860064308457711,UserItemBaseline,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
178,11,1.05408895522388,GlobalAverage,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
179,11,0.819194313432835,MatrixFactorization,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
180,11,2.93034825870647,Constant,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
181,11,0.84955055721393,BiasedMatrixFactorization,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
182,11,0.827077691542288,LatentFeatureLogLinearModel,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
183,11,0.868827582089552,SigmoidSVDPlusPlus,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
184,11,0.928358457711443,TimeAwareBaseline,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
185,11,0.809836671641791,BiPolarSlopeOne,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
186,11,1.11487686069652,ItemAverage,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
187,11,0.800581965671642,FactorWiseMatrixFactorization,1.157310771021,0.160507828455859,5.70711026474888,5.71042701737487
188,12,0.577477142857143,CoClustering,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
189,12,0.588435428571429,UserAverage,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
190,12,1.64285714285714,Constant5,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
191,12,0.492056071428572,TimeAwareBaselineWithFrequencies,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
192,12,0.471075214285714,LatentFeatureLogLinearModel,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
193,12,0.575006857142857,GlobalAverage,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
194,12,0.530923928571429,SigmoidSVDPlusPlus,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
195,12,0.498933714285714,SlopeOne,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
196,12,0.483657714285714,ItemAverage,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
197,12,0.499528571428571,BiasedMatrixFactorization,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
198,12,0.464924571428571,MatrixFactorization,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
199,12,2.35714285714286,Constant,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
200,12,0.483742857142857,FactorWiseMatrixFactorization,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
201,12,0.475488214285714,TimeAwareBaseline,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
202,12,0.509356214285714,BiPolarSlopeOne,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
203,12,0.499900142857143,UserItemBaseline,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
204,12,0.810880464285714,Random,0.589592272353571,0.493362644695061,2.39789527279837,3.04452243772342
205,13,0.868738,GlobalAverage,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
206,13,0.70081475,LatentFeatureLogLinearModel,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
207,13,0.691017458333333,UserItemBaseline,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
208,13,0.67488,SlopeOne,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
209,13,1.16666666666667,Constant5,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
210,13,0.747272791666667,ItemAverage,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
211,13,0.714378375,TimeAwareBaselineWithFrequencies,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
212,13,0.831081,UserAverage,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
213,13,2.83333333333333,Constant,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
214,13,0.53937725,FactorWiseMatrixFactorization,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
215,13,0.607662458333333,BiasedMatrixFactorization,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
216,13,0.656793166666667,BiPolarSlopeOne,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
217,13,1.23680241666667,Random,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
218,13,0.595583708333333,MatrixFactorization,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
219,13,0.729987041666667,TimeAwareBaseline,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
220,13,0.665873333333333,SigmoidSVDPlusPlus,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
221,13,0.672695166666667,CoClustering,1.05551604161856,0.416726121843099,2.83321334405622,3.61091791264422
222,14,0.548979144329897,BiasedMatrixFactorization,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
223,14,0.630536793814433,UserAverage,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
224,14,1.35051546391753,Constant5,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
225,14,0.61016481443299,LatentFeatureLogLinearModel,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
226,14,0.627426865979382,TimeAwareBaselineWithFrequencies,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
227,14,2.64948453608247,Constant,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
228,14,0.607283762886598,SigmoidSVDPlusPlus,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
229,14,0.618321360824742,UserItemBaseline,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
230,14,0.624273453608247,ItemAverage,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
231,14,0.618309649484536,CoClustering,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
232,14,0.526877237113402,FactorWiseMatrixFactorization,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
233,14,1.38618120103093,Random,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
234,14,0.536857432989691,MatrixFactorization,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
235,14,0.642412886597938,SlopeOne,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
236,14,0.628654793814433,TimeAwareBaseline,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
237,14,0.613917721649485,BiPolarSlopeOne,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
238,14,0.633762391752577,GlobalAverage,0.809841288078963,0.186078680914766,4.97673374242057,4.97673374242057
239,15,0.514527894736842,BiasedMatrixFactorization,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
240,15,0.439205210526316,SlopeOne,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
241,15,0.517850631578948,FactorWiseMatrixFactorization,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
242,15,1.73684210526316,Constant5,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
243,15,0.468504789473684,MatrixFactorization,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
244,15,0.423026263157895,TimeAwareBaselineWithFrequencies,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
245,15,2.26315789473684,Constant,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
246,15,1.35003069473684,Random,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
247,15,0.592567105263158,SigmoidSVDPlusPlus,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
248,15,0.465262421052632,UserItemBaseline,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
249,15,0.567133052631579,GlobalAverage,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
250,15,0.442573,CoClustering,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
251,15,0.489257052631579,TimeAwareBaseline,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
252,15,0.362976526315789,UserAverage,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
253,15,0.446460473684211,LatentFeatureLogLinearModel,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
254,15,0.484433842105263,BiPolarSlopeOne,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
255,15,0.588468684210526,ItemAverage,0.759180268317714,0.496914973015181,2.39789527279837,3.36729582998647
256,16,0.797998608695652,SlopeOne,1.15847464023322,0.220467909420743,2.89037175789616,3.58351893845611
257,16,1.44356804347826,Random,1.15847464023322,0.220467909420743,2.89037175789616,3.58351893845611
258,16,0.704983217391304,BiasedMatrixFactorization,1.15847464023322,0.220467909420743,2.89037175789616,3.58351893845611
259,16,0.788170695652174,ItemAverage,1.15847464023322,0.220467909420743,2.89037175789616,3.58351893845611
260,16,0.779793173913043,CoClustering,1.15847464023322,0.220467909420743,2.89037175789616,3.58351893845611
261,16,0.782521608695652,UserItemBaseline,1.15847464023322,0.220467909420743,2.89037175789616,3.58351893845611
